ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCLHTPO22N000006044,장소,관광지,11324854,반고서원유허비,,,60606,비/탑/문/각,3.17E+18,울산광역시,울주군,언양읍,대곡리,산200-1,3171025328,3171025300,,,,129.1740233,35.60568083,마마516356,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006045,장소,관광지,11380635,본적사지3층석탑,,,60606,비/탑/문/각,4.22E+18,강원도,태백시,황지동,,467-10,4219010100,4219053500,4.22E+11,절골1길,58-31,128.9763808,37.17436963,마사310094,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006046,장소,관광지,11384639,3.1운동기념비,,,60606,비/탑/문/각,4.27E+18,강원도,횡성군,횡성읍,읍하리,40,4273025022,4273025000,,,,127.9851635,37.49287258,라사428438,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006047,장소,관광지,11399049,민대혁효자문,,,60606,비/탑/문/각,4.37E+18,충청북도,영동군,용산면,부상리,산37,4374031028,4374031000,4.37E+11,부상2길,21,127.7678789,36.26049854,라바240070,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006048,장소,관광지,11399322,탁오대암각자,,,60606,비/탑/문/각,4.38E+18,충청북도,단양군,단성면,하방리,산17,4380036025,4380036000,4.38E+11,하방3길,24,128.3221154,36.93897661,라바732826,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006049,장소,관광지,13636868,두세준효열비,,,60606,비/탑/문/각,4.51E+18,전라북도,군산시,회현면,금광리,620-6,4513032022,4513032000,,,,126.759935,35.90627734,다마332679,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006050,장소,관광지,13676468,천성사삼층석탑,,,60606,비/탑/문/각,4.79E+18,경상북도,봉화군,봉성면,금봉리,262-7,4792032026,4792032000,4.79E+11,꿀덩이길,89,128.7839008,36.93872119,마바143830,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006051,장소,관광지,13677408,장인풍정효각,,,60606,비/탑/문/각,4.71E+18,경상북도,포항시 남구,장기면,양포리,460,4711133026,4711133000,,,,129.512003,35.87739936,마마816664,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006052,장소,관광지,14264403,선산임씨효열문,,,60606,비/탑/문/각,4.37E+18,충청북도,영동군,양산면,가곡리,169-1,4374039021,4374039000,4.37E+11,가곡5길,06월 14일,127.6673585,36.1231907,라마150918,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006053,장소,관광지,16247624,김석몽처남평문씨열녀문,,,60606,비/탑/문/각,4.15E+18,경기도,파주시,파주읍,백석리,Feb-84,4148025325,4148025300,4.15E+11,정문로,578,126.8191496,37.80775172,다사400788,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006054,장소,관광지,17492144,화성방조제준공기념탑,,,60606,비/탑/문/각,4.16E+18,경기도,화성시,서신면,궁평리,978,4159035031,4159035000,,,,126.6852587,37.11232323,다사276018,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006055,장소,관광지,18254547,망배단,,,60606,비/탑/문/각,4.15E+18,경기도,파주시,문산읍,마정리,1400-6,4148025027,4148025000,,,,126.7392787,37.88991342,다사331880,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006056,장소,관광지,18269674,서행각,,,60606,비/탑/문/각,4.16E+18,경기도,양주시,유양동,,141-4,4163010100,4163051000,,,,127.0293136,37.78537606,다사585762,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006057,장소,관광지,8269997,예산3층석탑,,,60606,비/탑/문/각,4.72E+18,경상북도,안동시,풍산읍,하리리,207-1,4717025023,4717025000,4.72E+11,우렁길,51,128.5808307,36.5762449,라바967425,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006058,장소,관광지,8536989,서악리삼층석탑,,,60606,비/탑/문/각,4.71E+18,경상북도,경주시,서악동,,705-1,4713011500,4713059000,,,,129.1848363,35.82798741,마마521603,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006059,장소,관광지,11284071,용주사상량문,,,60606,비/탑/문/각,4.16E+18,경기도,화성시,송산동,,188,4159012500,4159057000,4.16E+11,용주로,136,127.005051,37.21227333,다사560127,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006060,장소,관광지,11284097,남정유정려문,,,60606,비/탑/문/각,4.16E+18,경기도,화성시,매송면,송라리,산122,4159031026,4159031000,,,,126.8939273,37.27268838,다사462194,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006061,장소,관광지,11284240,최만리선생묘,,,60606,비/탑/문/각,4.16E+18,경기도,안성시,원곡면,지문리,산3,4155038023,4155038000,,,,127.1557183,37.06101771,다바693958,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006062,장소,관광지,11297681,단양우공휘존유적비,,,60606,비/탑/문/각,2.73E+18,대구광역시,달서구,상인동,,1530,2729011500,2729062400,2.73E+11,상인로,128,128.5452141,35.81808445,라마944584,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006063,장소,관광지,11318274,온정개건비,,,60606,비/탑/문/각,2.63E+18,부산광역시,동래구,온천동,,135-26,2626010800,2626055000,2.63E+11,금강로124번길,23-17,129.0812329,35.22011263,마라439927,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006064,장소,관광지,11329476,부용정,,,60606,비/탑/문/각,2.92E+18,광주광역시,남구,칠석동,,129,2915512300,2915573000,,,,126.836617,35.06970771,다라395751,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006065,장소,관광지,11409863,동복남덕원비,,,60606,비/탑/문/각,4.68E+18,전라남도,화순군,동복면,독상리,376-6,4679040021,4679040000,,,,127.1299138,35.06442274,다라662744,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006066,장소,관광지,13676273,청도척화비,,,60606,비/탑/문/각,4.78E+18,경상북도,청도군,화양읍,서상리,11월 15일,4782025022,4782025000,,,,128.7053168,35.64821667,마마091397,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006067,장소,관광지,14104233,김삿갓시비,,,60606,비/탑/문/각,4.68E+18,전라남도,화순군,동복면,구암리,649,4679040031,4679040000,,,,127.1327402,35.04677394,다라665724,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006068,장소,관광지,20636152,쌍사자석등,,,60606,비/탑/문/각,4.37E+18,충청북도,보은군,속리산면,사내리,209,4372031527,4372031500,4.37E+11,법주사로,405-9,127.8332134,36.54221392,라바298383,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006069,장소,관광지,8270124,중앙3층석탑,,,60606,비/탑/문/각,4.42E+18,충청남도,보령시,성주면,성주리,73,4418040021,4418040000,,,,126.6563007,36.34443379,다바242166,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006070,장소,관광지,8270172,홍예문,,,60606,비/탑/문/각,2.81E+18,인천광역시,중구,송학동3가,,02월 05일,2811012100,2811053000,2.81E+11,송학로19번길,07월 07일,126.6263931,37.47454946,다사227420,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006071,장소,관광지,8270196,6.25남침사적탑,,,60606,비/탑/문/각,4.22E+18,강원도,강릉시,강동면,정동진리,524-10,4215034028,4215034000,,,,129.0130102,37.70590691,마사333684,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006072,장소,관광지,11284113,한온장군충신정문,,,60606,비/탑/문/각,4.12E+18,경기도,평택시,서탄면,금암리,516,4122032021,4122032000,4.12E+11,서탄2로,82,127.0309931,37.1118714,다사583015,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006073,장소,관광지,11293469,김관식시비,,,60606,비/탑/문/각,3.01E+18,대전광역시,중구,사정동,,01월 05일,3014011800,3014074000,,,,127.4133488,36.2997696,다바922113,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006074,장소,관광지,11297684,김병욱송덕비,,,60606,비/탑/문/각,2.73E+18,대구광역시,달서구,이곡동,,1189,2729010800,2729057700,2.73E+11,선원남로,5,128.5005673,35.85783439,라마903628,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006075,장소,관광지,11318277,천성진성,,,60606,비/탑/문/각,2.64E+18,부산광역시,강서구,천성동,,1613,2644012100,2644058000,,,,128.8183055,35.03107712,마라202714,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006076,장소,관광지,11380190,서곡리석탑재,,,60606,비/탑/문/각,4.21E+18,강원도,원주시,판부면,서곡리,1409,4213038022,4213038000,,,,127.9411816,37.28887698,라사391211,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006077,장소,관광지,11381027,천룡사지삼층석탑,,,60606,비/탑/문/각,4.71E+18,경상북도,경주시,내남면,용장리,875-2,4713033025,4713033000,,,,129.2214203,35.76482089,마마556534,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006078,장소,관광지,11398992,김문기유허비,,,60606,비/탑/문/각,4.37E+18,충청북도,옥천군,이원면,백지리,841-1,4373036033,4373036000,4.37E+11,백지3길,44-29,127.6811774,36.22968229,라바162036,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006079,장소,관광지,11403938,송계서원유허비각,,,60606,비/탑/문/각,4.37E+18,충청북도,영동군,매곡면,수원리,산21-1,4374034027,4374034000,,,,127.9196708,36.17099194,라마377971,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006080,장소,관광지,13636899,발산리오층석탑,,,60606,비/탑/문/각,4.51E+18,전라북도,군산시,개정면,발산리,Jan-45,4513036024,4513036000,4.51E+11,바르메길,43,126.7966282,35.95939331,다마365738,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006081,장소,관광지,13654520,허씨열녀비,,,60606,비/탑/문/각,4.18E+18,경기도,양평군,옥천면,옥천리,729,4183034021,4183034000,,,,127.458572,37.51867018,다사963465,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006082,장소,관광지,13676746,유후재,,,60606,비/탑/문/각,4.72E+18,경상북도,영천시,대창면,대재리,210-1,4723040029,4723040000,4.72E+11,칠백로,64-41,128.907383,35.87824402,마마270655,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006083,장소,관광지,14205442,삼일운동기념비,,,60606,비/탑/문/각,4.48E+18,충청남도,홍성군,장곡면,도산리,492-5,4480034021,4480034000,,,,126.6899553,36.50785038,다바274347,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006084,장소,관광지,14399506,만석보지,,,60606,비/탑/문/각,4.52E+18,전라북도,정읍시,이평면,하송리,658,4518037028,4518037000,,,,126.8615113,35.68055707,다마422428,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006085,장소,관광지,16399905,충렬탑,,,60606,비/탑/문/각,4.21E+18,강원도,춘천시,우두동,,산5,4211011800,4211070500,,,,127.7423929,37.91634784,라사213907,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006086,장소,관광지,16764048,지주중류비,,,60606,비/탑/문/각,4.72E+18,경상북도,구미시,오태동,,산1,4719011800,4719066000,,,,128.3774346,36.08111299,라마790874,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006087,장소,관광지,20637254,해탈문,,,60606,비/탑/문/각,4.42E+18,충청남도,공주시,사곡면,운암리,567,4415039029,4415039000,4.42E+11,마곡사로,966,127.0122609,36.55790023,다바563401,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006088,장소,관광지,5668680,충익사,,,60606,비/탑/문/각,4.87E+18,경상남도,의령군,의령읍,중동리,480-4,4872025022,4872025000,,,,128.2600927,35.31513384,라마690024,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006089,장소,관광지,6465849,이경직신도비,,,60606,비/탑/문/각,1.16E+18,서울특별시,관악구,남현동,,산57-10,1162010300,1162063000,,,,126.9748432,37.47018317,다사535413,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006090,장소,관광지,8270202,거창유씨불이제각,,,60606,비/탑/문/각,4.89E+18,경상남도,거창군,마리면,월계리,산12,4888036027,4888036000,4.89E+11,월화길,267-309,127.8391779,35.72982914,라마306482,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006091,장소,관광지,8270342,현충탑,,,60606,비/탑/문/각,4.14E+18,경기도,군포시,금정동,,356-7,4141010500,4141057000,,,,126.9354199,37.36301667,다사500294,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006092,장소,관광지,11264195,손종로정충비각,,,60606,비/탑/문/각,4.71E+18,경상북도,경주시,강동면,양동리,84,4713037031,4713037000,4.71E+11,양동마을길,121-31,129.2528426,35.99920277,마마579794,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006093,장소,관광지,11293470,박용래시비,,,60606,비/탑/문/각,3.01E+18,대전광역시,중구,사정동,,01월 18일,3014011800,3014074000,,,,127.41419,36.29957511,다바922113,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006094,장소,관광지,11297693,가스사고자위령탑,,,60606,비/탑/문/각,2.73E+18,대구광역시,달서구,월성동,,산7,2729012000,2729060100,,,,128.5369973,35.82562047,라마936592,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006095,장소,관광지,11329200,태화루,,,60606,비/탑/문/각,3.11E+18,울산광역시,중구,태화동,,561-1,3111011100,3111060000,,,,129.3078962,35.55352042,마마638301,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006096,장소,관광지,11391526,기세철제불망비,,,60606,비/탑/문/각,4.48E+18,충청남도,부여군,부여읍,석목리,산18-1,4476025025,4476025000,,,,126.9340591,36.28428184,다바491098,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006097,장소,관광지,11391633,오시수신도비,,,60606,비/탑/문/각,4.42E+18,충청남도,공주시,우성면,단지리,산36-2,4415038022,4415038000,,,,127.0571294,36.47301384,다바603306,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006098,장소,관광지,11391717,명국삼장비,,,60606,비/탑/문/각,4.42E+18,충청남도,공주시,금성동,,10월 02일,4415010800,4415054000,,,,127.1286208,36.46195594,다바667294,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006099,장소,관광지,11402595,정남진종려거리조성기념탑,,,60606,비/탑/문/각,4.68E+18,전라남도,장흥군,안양면,수문리,304-7,4680032031,4680032000,,,,127.026571,34.62864149,다라566261,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006100,장소,관광지,11409384,법성입암리매향비,,,60606,비/탑/문/각,4.69E+18,전라남도,영광군,법성면,입암리,10월 01일,4687037026,4687037000,4.69E+11,입덕길,Jun-91,126.4608752,35.33228717,다마055045,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006101,장소,관광지,11410069,절도사안숙사적비,,,60606,비/탑/문/각,4.61E+18,전라남도,여수시,연등동,,435,4613011100,4613060000,,,,127.7291478,34.75393534,라라209399,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006102,장소,관광지,13636954,남중동오층석탑,,,60606,비/탑/문/각,4.51E+18,전라북도,익산시,남중동,,201-5,4514011300,4514059500,4.51E+11,익산대로24길,08월 05일,126.9512918,35.94561441,다마505722,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006103,장소,관광지,13654447,유장양헌수묘와신도비,,,60606,비/탑/문/각,4.18E+18,경기도,양평군,단월면,덕수리,산59-3,4183036025,4183036000,,,,127.6858178,37.56326726,라사164515,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006104,장소,관광지,13934237,시민헌장탑,,,60606,비/탑/문/각,4.81E+18,경상남도,창원시 진해구,태백동,,산47-5,4812913800,4812954000,,,,128.6597624,35.16712542,마라056863,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006105,장소,관광지,14182632,6.25참전기념비,,,60606,비/탑/문/각,4.28E+18,강원도,철원군,갈말읍,문혜리,산313,4278025625,4278025600,,,,127.3091505,38.18429722,다아832204,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006106,장소,관광지,14184469,태국군참전비,,,60606,비/탑/문/각,4.17E+18,경기도,포천시,영북면,문암리,08월 24일,4165039025,4165039000,,,,127.274234,38.07097933,다아801078,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006107,장소,관광지,14185770,충혼탑,,,60606,비/탑/문/각,4.15E+18,경기도,파주시,적성면,설마리,산23-2,4148037032,4148037000,4.15E+11,설마천로,350,126.9421085,37.94500206,다사509940,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006108,장소,관광지,16501981,이경려선생묘신도비,,,60606,비/탑/문/각,4.17E+18,경기도,포천시,내촌면,음현리,Feb-41,4165032023,4165032000,,,,127.2413951,37.77236522,다사772747,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006109,장소,관광지,18269690,내아삼문,,,60606,비/탑/문/각,4.16E+18,경기도,양주시,유양동,,506,4163010100,4163051000,,,,127.0288895,37.78555463,다사585763,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006110,장소,관광지,8270206,경찰충혼탑,,,60606,비/탑/문/각,2.92E+18,광주광역시,남구,사동,,177,2915510100,2915554500,2.92E+11,중앙로110번길,36,126.9146787,35.14251931,다라466831,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006111,장소,관광지,8270208,상비군김진한비,,,60606,비/탑/문/각,4.28E+18,강원도,평창군,미탄면,창리,746-2,4276031021,4276031000,,,,128.5002989,37.3393716,라사886271,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006112,장소,관광지,8270268,양악탑,,,60606,비/탑/문/각,4.57E+18,전라북도,장수군,계북면,양악리,산33,4574036027,4574036000,4.57E+11,양악길,156-12,127.6423358,35.80378623,라마128563,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006113,장소,관광지,8270283,UN군초전비,,,60606,비/탑/문/각,4.14E+18,경기도,오산시,외삼미동,,640,4137011100,4137055000,4.14E+11,경기대로,742,127.0496942,37.18401329,다사600095,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006114,장소,관광지,8270351,무공수훈자전공비,,,60606,비/탑/문/각,4.87E+18,경상남도,창녕군,창녕읍,퇴천리,산12,4874025030,4874025000,,,,128.5047689,35.52225121,라마911256,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000006115,장소,관광지,13681136,약수암,,,180303,암자,4.52E+18,전라북도,남원시,산내면,입석리,16,4519046025,4519046000,4.52E+11,입석길,62-249,127.6409954,35.40526974,라마128121,20220809,KT,KC_507_LLR_HISTST_2022,20220809
